Scenario,ScenName,County,Activity,Subactivity,Year,Median,CI_High,CI_Low
3,Mod,Adams,ag,2nt,4,-0.0012966,-0.0005366,-0.0019444
3,Mod,Adams,ag,2nt,5,-0.0015851,-0.0006845,-0.0024557
3,Mod,Adams,ag,2nt,6,-0.0018891,-0.0007996,-0.0029311
3,Mod,Adams,ag,2nt,7,-0.0021606,-0.0009135,-0.0034382
3,Mod,Adams,ag,2nt,8,-0.0024521,-0.0010681,-0.0039001
3,Mod,Adams,ag,2nt,9,-0.0028694,-0.0012266,-0.0043831
3,Mod,Adams,ag,2nt,10,-0.0030264,-0.0013077,-0.0049322
3,Mod,Adams,ag,2nt,11,-0.0047221,-0.002025,-0.0073206
3,Mod,Adams,ag,2nt,12,-0.0047687,-0.00196,-0.0073375
3,Mod,Adams,ag,2nt,13,-0.0047358,-0.0020125,-0.0073607
3,Mod,Adams,ag,2nt,14,-0.004679,-0.0020528,-0.0073353
3,Mod,Adams,ag,2nt,15,-0.0045753,-0.0019655,-0.0072756
3,Mod,Adams,ag,2nt,16,-0.0046093,-0.0020317,-0.0073728
3,Mod,Adams,ag,2nt,17,-0.0046794,-0.0020225,-0.0073634
3,Mod,Adams,ag,2nt,18,-0.0048255,-0.002057,-0.0073127
3,Mod,Adams,ag,2nt,19,-0.0047565,-0.0020574,-0.0073066
3,Mod,Adams,ag,2nt,20,-0.00473,-0.0020932,-0.0072726
3,Mod,Adams,ag,2nt,21,-0.0048444,-0.0019813,-0.007313
3,Mod,Adams,ag,2nt,22,-0.0046858,-0.0020357,-0.0073734
3,Mod,Adams,ag,2nt,23,-0.0047571,-0.0019928,-0.0073446
3,Mod,Adams,ag,2nt,24,-0.0046092,-0.0020048,-0.0071685
3,Mod,Adams,ag,2nt,25,-0.0046206,-0.0019859,-0.0073047
3,Mod,Adams,ag,2nt,26,-0.0047748,-0.0020092,-0.0073117
3,Mod,Adams,ag,2nt,27,-0.0045998,-0.0019693,-0.0072705
3,Mod,Adams,ag,2nt,28,-0.0047619,-0.0020437,-0.0073347
3,Mod,Adams,ag,2nt,29,-0.0047809,-0.0020265,-0.0072881
3,Mod,Adams,ag,2nt,30,-0.004571,-0.002022,-0.007241
3,Mod,Adams,ag,2nt,31,-0.0044903,-0.0020063,-0.007311
3,Mod,Adams,ag,3nm,1,-0.000882,-0.0005527,-0.0012648
3,Mod,Adams,ag,3nm,2,-0.0018355,-0.001134,-0.0024947
3,Mod,Adams,ag,3nm,3,-0.0027112,-0.0016529,-0.0037692
3,Mod,Adams,ag,3nm,4,-0.0036255,-0.002235,-0.0050587
3,Mod,Adams,ag,3nm,5,-0.0045883,-0.0028335,-0.0063032
3,Mod,Adams,ag,3nm,6,-0.0055949,-0.0033183,-0.0075982
3,Mod,Adams,ag,3nm,7,-0.0062288,-0.0038392,-0.0088657
3,Mod,Adams,ag,3nm,8,-0.0073149,-0.0043863,-0.0100906
3,Mod,Adams,ag,3nm,9,-0.0079926,-0.004929,-0.0113203
3,Mod,Adams,ag,3nm,10,-0.0092023,-0.0055435,-0.0126093
3,Mod,Adams,ag,3nm,11,-0.0097433,-0.0058648,-0.0134148
3,Mod,Adams,ag,3nm,12,-0.0103401,-0.0063046,-0.014499
3,Mod,Adams,ag,3nm,13,-0.0109711,-0.0066909,-0.0153416
3,Mod,Adams,ag,3nm,14,-0.0114981,-0.0070793,-0.0161228
3,Mod,Adams,ag,3nm,15,-0.0122038,-0.0074847,-0.0170993
3,Mod,Adams,ag,3nm,16,-0.0129539,-0.0078173,-0.0180091
3,Mod,Adams,ag,3nm,17,-0.013567,-0.008333,-0.0188389
3,Mod,Adams,ag,3nm,18,-0.0144474,-0.0086274,-0.0198575
3,Mod,Adams,ag,3nm,19,-0.0150443,-0.0089308,-0.0206468
3,Mod,Adams,ag,3nm,20,-0.0158203,-0.0094399,-0.0216711
3,Mod,Adams,ag,3nm,21,-0.015999,-0.0099128,-0.0225676
3,Mod,Adams,ag,3nm,22,-0.0169105,-0.010327,-0.0235695
3,Mod,Adams,ag,3nm,23,-0.0173183,-0.0106178,-0.024281
3,Mod,Adams,ag,3nm,24,-0.0188036,-0.0110971,-0.0253688
3,Mod,Adams,ag,3nm,25,-0.0186004,-0.0114203,-0.0261616
3,Mod,Adams,ag,3nm,26,-0.0197915,-0.0118099,-0.0270257
3,Mod,Adams,ag,3nm,27,-0.0200189,-0.0124521,-0.0279847
3,Mod,Adams,ag,3nm,28,-0.020407,-0.0125734,-0.0288618
3,Mod,Adams,ag,3nm,29,-0.0216374,-0.0128307,-0.0298391
3,Mod,Adams,ag,3nm,30,-0.0220124,-0.0134578,-0.0305631
3,Mod,Adams,ag,3nm,31,-0.0223854,-0.0137266,-0.0314873
1,Lim,Adams,grass,1grass,1,-7.40E-06,-6.20E-06,-8.60E-06
1,Lim,Adams,grass,1grass,2,-1.48E-05,-1.23E-05,-1.71E-05
1,Lim,Adams,grass,1grass,3,-2.20E-05,-1.85E-05,-2.56E-05
1,Lim,Adams,grass,1grass,4,-2.93E-05,-2.43E-05,-3.40E-05
1,Lim,Adams,grass,1grass,5,-3.67E-05,-3.10E-05,-4.29E-05
1,Lim,Adams,grass,1grass,6,-4.43E-05,-3.67E-05,-5.18E-05
1,Lim,Adams,grass,1grass,7,-5.16E-05,-4.32E-05,-6.03E-05
1,Lim,Adams,grass,1grass,8,-5.87E-05,-4.86E-05,-6.87E-05
1,Lim,Adams,grass,1grass,9,-6.62E-05,-5.48E-05,-7.64E-05
1,Lim,Adams,grass,1grass,10,-7.42E-05,-6.20E-05,-8.61E-05
1,Lim,Adams,grass,1grass,11,-7.34E-05,-6.23E-05,-8.55E-05
1,Lim,Adams,grass,1grass,12,-7.36E-05,-6.12E-05,-8.55E-05
1,Lim,Adams,grass,1grass,13,-7.34E-05,-6.26E-05,-8.57E-05
1,Lim,Adams,grass,1grass,14,-7.35E-05,-6.05E-05,-8.60E-05
1,Lim,Adams,grass,1grass,15,-7.35E-05,-6.15E-05,-8.62E-05
1,Lim,Adams,grass,1grass,16,-7.31E-05,-6.15E-05,-8.66E-05
1,Lim,Adams,grass,1grass,17,-7.36E-05,-6.15E-05,-8.65E-05
1,Lim,Adams,grass,1grass,18,-7.39E-05,-6.20E-05,-8.53E-05
1,Lim,Adams,grass,1grass,19,-7.36E-05,-6.13E-05,-8.53E-05
1,Lim,Adams,grass,1grass,20,-7.35E-05,-6.08E-05,-8.53E-05
1,Lim,Adams,grass,1grass,21,-7.41E-05,-6.25E-05,-8.58E-05
1,Lim,Adams,grass,1grass,22,-7.40E-05,-6.15E-05,-8.51E-05
1,Lim,Adams,grass,1grass,23,-7.35E-05,-6.11E-05,-8.59E-05
1,Lim,Adams,grass,1grass,24,-7.38E-05,-6.24E-05,-8.57E-05
1,Lim,Adams,grass,1grass,25,-7.35E-05,-6.12E-05,-8.52E-05
1,Lim,Adams,grass,1grass,26,-7.39E-05,-6.16E-05,-8.45E-05
1,Lim,Adams,grass,1grass,27,-7.28E-05,-6.18E-05,-8.51E-05
1,Lim,Adams,grass,1grass,28,-7.39E-05,-6.19E-05,-8.59E-05
1,Lim,Adams,grass,1grass,29,-7.35E-05,-6.16E-05,-8.46E-05
1,Lim,Adams,grass,1grass,30,-7.35E-05,-6.17E-05,-8.57E-05
1,Lim,Adams,grass,1grass,31,-7.32E-05,-6.11E-05,-8.57E-05
2,Amb,Adams,grass,1grass,1,-0.0000742,-0.0000616,-0.0000852
2,Amb,Adams,grass,1grass,2,-0.0001473,-0.0001231,-0.0001705
2,Amb,Adams,grass,1grass,3,-0.0002205,-0.0001817,-0.0002554
2,Amb,Adams,grass,1grass,4,-0.0002954,-0.0002477,-0.0003403
2,Amb,Adams,grass,1grass,5,-0.000367,-0.0003117,-0.0004321
2,Amb,Adams,grass,1grass,6,-0.0004402,-0.0003692,-0.000514
2,Amb,Adams,grass,1grass,7,-0.0005139,-0.0004293,-0.0006012
2,Amb,Adams,grass,1grass,8,-0.0005901,-0.0004889,-0.0006818
2,Amb,Adams,grass,1grass,9,-0.0006622,-0.0005487,-0.0007694
2,Amb,Adams,grass,1grass,10,-0.0007391,-0.0006114,-0.0008592
2,Amb,Adams,grass,1grass,11,-0.0007358,-0.0006199,-0.0008493
2,Amb,Adams,grass,1grass,12,-0.0007386,-0.0006196,-0.0008494
2,Amb,Adams,grass,1grass,13,-0.0007329,-0.0006163,-0.0008459
2,Amb,Adams,grass,1grass,14,-0.0007372,-0.0006173,-0.0008619
2,Amb,Adams,grass,1grass,15,-0.0007352,-0.0006124,-0.0008485
2,Amb,Adams,grass,1grass,16,-0.0007305,-0.0006157,-0.000854
2,Amb,Adams,grass,1grass,17,-0.0007394,-0.0006148,-0.0008552
2,Amb,Adams,grass,1grass,18,-0.0007375,-0.0006134,-0.000861
2,Amb,Adams,grass,1grass,19,-0.0007379,-0.000614,-0.0008544
2,Amb,Adams,grass,1grass,20,-0.0007372,-0.0006112,-0.0008515
2,Amb,Adams,grass,1grass,21,-0.0007303,-0.0006096,-0.0008476
2,Amb,Adams,grass,1grass,22,-0.0007347,-0.0006167,-0.0008545
2,Amb,Adams,grass,1grass,23,-0.0007353,-0.0006133,-0.0008618
2,Amb,Adams,grass,1grass,24,-0.0007376,-0.0006156,-0.0008615
2,Amb,Adams,grass,1grass,25,-0.0007324,-0.0006198,-0.0008559
2,Amb,Adams,grass,1grass,26,-0.000739,-0.0006168,-0.0008596
2,Amb,Adams,grass,1grass,27,-0.0007365,-0.0006132,-0.0008645
2,Amb,Adams,grass,1grass,28,-0.0007369,-0.0006172,-0.0008562
2,Amb,Adams,grass,1grass,29,-0.0007379,-0.0006219,-0.0008632
2,Amb,Adams,grass,1grass,30,-0.0007354,-0.0006139,-0.000857
2,Amb,Adams,grass,1grass,31,-0.0007352,-0.0006116,-0.0008539
3,Mod,Adams,grass,1grass,1,-0.0000368,-0.0000309,-0.0000429
3,Mod,Adams,grass,1grass,2,-0.0000735,-0.0000608,-0.0000856
3,Mod,Adams,grass,1grass,3,-0.0001104,-0.0000933,-0.0001278
3,Mod,Adams,grass,1grass,4,-0.0001483,-0.0001253,-0.0001727
3,Mod,Adams,grass,1grass,5,-0.0001845,-0.0001545,-0.0002135
3,Mod,Adams,grass,1grass,6,-0.000221,-0.0001851,-0.0002548
3,Mod,Adams,grass,1grass,7,-0.0002554,-0.0002134,-0.0003021
3,Mod,Adams,grass,1grass,8,-0.0002947,-0.0002461,-0.0003445
3,Mod,Adams,grass,1grass,9,-0.0003303,-0.0002804,-0.0003896
3,Mod,Adams,grass,1grass,10,-0.0003693,-0.0003087,-0.0004265
3,Mod,Adams,grass,1grass,11,-0.0003846,-0.0003263,-0.0004462
3,Mod,Adams,grass,1grass,12,-0.0004038,-0.0003404,-0.000471
3,Mod,Adams,grass,1grass,13,-0.0004218,-0.0003446,-0.0004918
3,Mod,Adams,grass,1grass,14,-0.0004379,-0.0003724,-0.0005085
3,Mod,Adams,grass,1grass,15,-0.0004542,-0.0003809,-0.000526
3,Mod,Adams,grass,1grass,16,-0.0004733,-0.0003997,-0.0005488
3,Mod,Adams,grass,1grass,17,-0.0004919,-0.0004088,-0.000568
3,Mod,Adams,grass,1grass,18,-0.0005079,-0.0004203,-0.0005888
3,Mod,Adams,grass,1grass,19,-0.0005244,-0.0004392,-0.0006099
3,Mod,Adams,grass,1grass,20,-0.0005469,-0.0004599,-0.0006297
3,Mod,Adams,grass,1grass,21,-0.0005582,-0.0004613,-0.0006492
3,Mod,Adams,grass,1grass,22,-0.0005768,-0.0004869,-0.000675
3,Mod,Adams,grass,1grass,23,-0.0005933,-0.0005012,-0.0006937
3,Mod,Adams,grass,1grass,24,-0.0006154,-0.000504,-0.0007156
3,Mod,Adams,grass,1grass,25,-0.000631,-0.0005241,-0.0007302
3,Mod,Adams,grass,1grass,26,-0.000649,-0.0005414,-0.0007568
3,Mod,Adams,grass,1grass,27,-0.000669,-0.0005544,-0.0007788
3,Mod,Adams,grass,1grass,28,-0.0006806,-0.0005758,-0.0007893
3,Mod,Adams,grass,1grass,29,-0.0007023,-0.000583,-0.0008225
3,Mod,Adams,grass,1grass,30,-0.0007219,-0.0006084,-0.0008324
3,Mod,Adams,grass,1grass,31,-0.0007394,-0.0006172,-0.0008577
1,Lim,Adams,ifm,1feder,1,0,0,0
1,Lim,Adams,ifm,1feder,2,0,0,0
1,Lim,Adams,ifm,1feder,3,0,0,0
1,Lim,Adams,ifm,1feder,4,0,0,0
1,Lim,Adams,ifm,1feder,5,0,0,0
1,Lim,Adams,ifm,1feder,6,0,0,0
1,Lim,Adams,ifm,1feder,7,0,0,0
1,Lim,Adams,ifm,1feder,8,0,0,0
1,Lim,Adams,ifm,1feder,9,0,0,0
1,Lim,Adams,ifm,1feder,10,0,0,0
1,Lim,Adams,ifm,1feder,11,0,0,0
1,Lim,Adams,ifm,1feder,12,0,0,0
1,Lim,Adams,ifm,1feder,13,0,0,0
1,Lim,Adams,ifm,1feder,14,0,0,0
1,Lim,Adams,ifm,1feder,15,0,0,0
1,Lim,Adams,ifm,1feder,16,0,0,0
1,Lim,Adams,ifm,1feder,17,0,0,0
1,Lim,Adams,ifm,1feder,18,0,0,0
1,Lim,Adams,ifm,1feder,19,0,0,0
1,Lim,Adams,ifm,1feder,20,0,0,0
1,Lim,Adams,ifm,1feder,21,0,0,0
1,Lim,Adams,ifm,1feder,22,0,0,0
1,Lim,Adams,ifm,1feder,23,0,0,0
1,Lim,Adams,ifm,1feder,24,0,0,0
1,Lim,Adams,ifm,1feder,25,0,0,0
1,Lim,Adams,ifm,1feder,26,0,0,0
1,Lim,Adams,ifm,1feder,27,0,0,0
1,Lim,Adams,ifm,1feder,28,0,0,0
1,Lim,Adams,ifm,1feder,29,0,0,0
1,Lim,Adams,ifm,1feder,30,0,0,0
1,Lim,Adams,ifm,1feder,31,0,0,0
1,Lim,Adams,ifm,2other,1,0,0,0
1,Lim,Adams,ifm,2other,2,0,0,0
1,Lim,Adams,ifm,2other,3,0,0,0
1,Lim,Adams,ifm,2other,4,0,0,0
1,Lim,Adams,ifm,2other,5,0,0,0
1,Lim,Adams,ifm,2other,6,0,0,0
1,Lim,Adams,ifm,2other,7,0,0,0
1,Lim,Adams,ifm,2other,8,0,0,0
1,Lim,Adams,ifm,2other,9,0,0,0
1,Lim,Adams,ifm,2other,10,0,0,0
1,Lim,Adams,ifm,2other,11,0,0,0
1,Lim,Adams,ifm,2other,12,0,0,0
1,Lim,Adams,ifm,2other,13,0,0,0
1,Lim,Adams,ifm,2other,14,0,0,0
1,Lim,Adams,ifm,2other,15,0,0,0
1,Lim,Adams,ifm,2other,16,0,0,0
1,Lim,Adams,ifm,2other,17,0,0,0
1,Lim,Adams,ifm,2other,18,0,0,0
1,Lim,Adams,ifm,2other,19,0,0,0
1,Lim,Adams,ifm,2other,20,0,0,0
1,Lim,Adams,ifm,2other,21,0,0,0
1,Lim,Adams,ifm,2other,22,0,0,0
1,Lim,Adams,ifm,2other,23,0,0,0
1,Lim,Adams,ifm,2other,24,0,0,0
1,Lim,Adams,ifm,2other,25,0,0,0
1,Lim,Adams,ifm,2other,26,0,0,0
1,Lim,Adams,ifm,2other,27,0,0,0
1,Lim,Adams,ifm,2other,28,0,0,0
1,Lim,Adams,ifm,2other,29,0,0,0
1,Lim,Adams,ifm,2other,30,0,0,0
1,Lim,Adams,ifm,2other,31,0,0,0
1,Lim,Adams,ifm,3priva,1,0,0,0
1,Lim,Adams,ifm,3priva,2,0,0,0
1,Lim,Adams,ifm,3priva,3,0,0,0
1,Lim,Adams,ifm,3priva,4,0,0,0
1,Lim,Adams,ifm,3priva,5,0,0,0
1,Lim,Adams,ifm,3priva,6,0,0,0
1,Lim,Adams,ifm,3priva,7,0,0,0
1,Lim,Adams,ifm,3priva,8,0,0,0
1,Lim,Adams,ifm,3priva,9,0,0,0
1,Lim,Adams,ifm,3priva,10,0,0,0
1,Lim,Adams,ifm,3priva,11,0,0,0
1,Lim,Adams,ifm,3priva,12,0,0,0
1,Lim,Adams,ifm,3priva,13,0,0,0
1,Lim,Adams,ifm,3priva,14,0,0,0
1,Lim,Adams,ifm,3priva,15,0,0,0
1,Lim,Adams,ifm,3priva,16,0,0,0
1,Lim,Adams,ifm,3priva,17,0,0,0
1,Lim,Adams,ifm,3priva,18,0,0,0
1,Lim,Adams,ifm,3priva,19,0,0,0
1,Lim,Adams,ifm,3priva,20,0,0,0
1,Lim,Adams,ifm,3priva,21,0,0,0
1,Lim,Adams,ifm,3priva,22,0,0,0
1,Lim,Adams,ifm,3priva,23,0,0,0
1,Lim,Adams,ifm,3priva,24,0,0,0
1,Lim,Adams,ifm,3priva,25,0,0,0
1,Lim,Adams,ifm,3priva,26,0,0,0
1,Lim,Adams,ifm,3priva,27,0,0,0
1,Lim,Adams,ifm,3priva,28,0,0,0
1,Lim,Adams,ifm,3priva,29,0,0,0
1,Lim,Adams,ifm,3priva,30,0,0,0
1,Lim,Adams,ifm,3priva,31,0,0,0
1,Lim,Adams,ifm,4state,1,0,0,0
1,Lim,Adams,ifm,4state,2,0,0,0
1,Lim,Adams,ifm,4state,3,0,0,0
1,Lim,Adams,ifm,4state,4,0,0,0
1,Lim,Adams,ifm,4state,5,0,0,0
1,Lim,Adams,ifm,4state,6,0,0,0
1,Lim,Adams,ifm,4state,7,0,0,0
1,Lim,Adams,ifm,4state,8,0,0,0
1,Lim,Adams,ifm,4state,9,0,0,0
1,Lim,Adams,ifm,4state,10,0,0,0
1,Lim,Adams,ifm,4state,11,0,0,0
1,Lim,Adams,ifm,4state,12,0,0,0
1,Lim,Adams,ifm,4state,13,0,0,0
1,Lim,Adams,ifm,4state,14,0,0,0
1,Lim,Adams,ifm,4state,15,0,0,0
1,Lim,Adams,ifm,4state,16,0,0,0
1,Lim,Adams,ifm,4state,17,0,0,0
1,Lim,Adams,ifm,4state,18,0,0,0
1,Lim,Adams,ifm,4state,19,0,0,0
1,Lim,Adams,ifm,4state,20,0,0,0
1,Lim,Adams,ifm,4state,21,0,0,0
1,Lim,Adams,ifm,4state,22,0,0,0
1,Lim,Adams,ifm,4state,23,0,0,0
1,Lim,Adams,ifm,4state,24,0,0,0
1,Lim,Adams,ifm,4state,25,0,0,0
1,Lim,Adams,ifm,4state,26,0,0,0
1,Lim,Adams,ifm,4state,27,0,0,0
1,Lim,Adams,ifm,4state,28,0,0,0
1,Lim,Adams,ifm,4state,29,0,0,0
1,Lim,Adams,ifm,4state,30,0,0,0
1,Lim,Adams,ifm,4state,31,0,0,0
1,Lim,Adams,ifm,5prseq,1,0,0,0
1,Lim,Adams,ifm,5prseq,2,0,0,0
1,Lim,Adams,ifm,5prseq,3,0,0,0
1,Lim,Adams,ifm,5prseq,4,0,0,0
1,Lim,Adams,ifm,5prseq,5,0,0,0
1,Lim,Adams,ifm,5prseq,6,0,0,0
1,Lim,Adams,ifm,5prseq,7,0,0,0
1,Lim,Adams,ifm,5prseq,8,0,0,0
1,Lim,Adams,ifm,5prseq,9,0,0,0
1,Lim,Adams,ifm,5prseq,10,0,0,0
1,Lim,Adams,ifm,5prseq,11,0,0,0
1,Lim,Adams,ifm,5prseq,12,0,0,0
1,Lim,Adams,ifm,5prseq,13,0,0,0
1,Lim,Adams,ifm,5prseq,14,0,0,0
1,Lim,Adams,ifm,5prseq,15,0,0,0
1,Lim,Adams,ifm,5prseq,16,0,0,0
1,Lim,Adams,ifm,5prseq,17,0,0,0
1,Lim,Adams,ifm,5prseq,18,0,0,0
1,Lim,Adams,ifm,5prseq,19,0,0,0
1,Lim,Adams,ifm,5prseq,20,0,0,0
1,Lim,Adams,ifm,5prseq,21,0,0,0
1,Lim,Adams,ifm,5prseq,22,0,0,0
1,Lim,Adams,ifm,5prseq,23,0,0,0
1,Lim,Adams,ifm,5prseq,24,0,0,0
1,Lim,Adams,ifm,5prseq,25,0,0,0
1,Lim,Adams,ifm,5prseq,26,0,0,0
1,Lim,Adams,ifm,5prseq,27,0,0,0
1,Lim,Adams,ifm,5prseq,28,0,0,0
1,Lim,Adams,ifm,5prseq,29,0,0,0
1,Lim,Adams,ifm,5prseq,30,0,0,0
1,Lim,Adams,ifm,5prseq,31,0,0,0
2,Amb,Adams,ifm,1feder,1,0,0,0
2,Amb,Adams,ifm,1feder,2,0,0,0
2,Amb,Adams,ifm,1feder,3,0,0,0
2,Amb,Adams,ifm,1feder,4,0,0,0
2,Amb,Adams,ifm,1feder,5,0,0,0
2,Amb,Adams,ifm,1feder,6,0,0,0
2,Amb,Adams,ifm,1feder,7,0,0,0
2,Amb,Adams,ifm,1feder,8,0,0,0
2,Amb,Adams,ifm,1feder,9,0,0,0
2,Amb,Adams,ifm,1feder,10,0,0,0
2,Amb,Adams,ifm,1feder,11,0,0,0
2,Amb,Adams,ifm,1feder,12,0,0,0
2,Amb,Adams,ifm,1feder,13,0,0,0
2,Amb,Adams,ifm,1feder,14,0,0,0
2,Amb,Adams,ifm,1feder,15,0,0,0
2,Amb,Adams,ifm,1feder,16,0,0,0
2,Amb,Adams,ifm,1feder,17,0,0,0
2,Amb,Adams,ifm,1feder,18,0,0,0
2,Amb,Adams,ifm,1feder,19,0,0,0
2,Amb,Adams,ifm,1feder,20,0,0,0
2,Amb,Adams,ifm,1feder,21,0,0,0
2,Amb,Adams,ifm,1feder,22,0,0,0
2,Amb,Adams,ifm,1feder,23,0,0,0
2,Amb,Adams,ifm,1feder,24,0,0,0
2,Amb,Adams,ifm,1feder,25,0,0,0
2,Amb,Adams,ifm,1feder,26,0,0,0
2,Amb,Adams,ifm,1feder,27,0,0,0
2,Amb,Adams,ifm,1feder,28,0,0,0
2,Amb,Adams,ifm,1feder,29,0,0,0
2,Amb,Adams,ifm,1feder,30,0,0,0
2,Amb,Adams,ifm,1feder,31,0,0,0
2,Amb,Adams,ifm,2other,1,0,0,0
2,Amb,Adams,ifm,2other,2,0,0,0
2,Amb,Adams,ifm,2other,3,0,0,0
2,Amb,Adams,ifm,2other,4,0,0,0
2,Amb,Adams,ifm,2other,5,0,0,0
2,Amb,Adams,ifm,2other,6,0,0,0
2,Amb,Adams,ifm,2other,7,0,0,0
2,Amb,Adams,ifm,2other,8,0,0,0
2,Amb,Adams,ifm,2other,9,0,0,0
2,Amb,Adams,ifm,2other,10,0,0,0
2,Amb,Adams,ifm,2other,11,0,0,0
2,Amb,Adams,ifm,2other,12,0,0,0
2,Amb,Adams,ifm,2other,13,0,0,0
2,Amb,Adams,ifm,2other,14,0,0,0
2,Amb,Adams,ifm,2other,15,0,0,0
2,Amb,Adams,ifm,2other,16,0,0,0
2,Amb,Adams,ifm,2other,17,0,0,0
2,Amb,Adams,ifm,2other,18,0,0,0
2,Amb,Adams,ifm,2other,19,0,0,0
2,Amb,Adams,ifm,2other,20,0,0,0
2,Amb,Adams,ifm,2other,21,0,0,0
2,Amb,Adams,ifm,2other,22,0,0,0
2,Amb,Adams,ifm,2other,23,0,0,0
2,Amb,Adams,ifm,2other,24,0,0,0
2,Amb,Adams,ifm,2other,25,0,0,0
2,Amb,Adams,ifm,2other,26,0,0,0
2,Amb,Adams,ifm,2other,27,0,0,0
2,Amb,Adams,ifm,2other,28,0,0,0
2,Amb,Adams,ifm,2other,29,0,0,0
2,Amb,Adams,ifm,2other,30,0,0,0
2,Amb,Adams,ifm,2other,31,0,0,0
2,Amb,Adams,ifm,3priva,1,0,0,0
2,Amb,Adams,ifm,3priva,2,0,0,0
2,Amb,Adams,ifm,3priva,3,0,0,0
2,Amb,Adams,ifm,3priva,4,0,0,0
2,Amb,Adams,ifm,3priva,5,0,0,0
2,Amb,Adams,ifm,3priva,6,0,0,0
2,Amb,Adams,ifm,3priva,7,0,0,0
2,Amb,Adams,ifm,3priva,8,0,0,0
2,Amb,Adams,ifm,3priva,9,0,0,0
2,Amb,Adams,ifm,3priva,10,0,0,0
2,Amb,Adams,ifm,3priva,11,0,0,0
2,Amb,Adams,ifm,3priva,12,0,0,0
2,Amb,Adams,ifm,3priva,13,0,0,0
2,Amb,Adams,ifm,3priva,14,0,0,0
2,Amb,Adams,ifm,3priva,15,0,0,0
2,Amb,Adams,ifm,3priva,16,0,0,0
2,Amb,Adams,ifm,3priva,17,0,0,0
2,Amb,Adams,ifm,3priva,18,0,0,0
2,Amb,Adams,ifm,3priva,19,0,0,0
2,Amb,Adams,ifm,3priva,20,0,0,0
2,Amb,Adams,ifm,3priva,21,0,0,0
2,Amb,Adams,ifm,3priva,22,0,0,0
2,Amb,Adams,ifm,3priva,23,0,0,0
2,Amb,Adams,ifm,3priva,24,0,0,0
2,Amb,Adams,ifm,3priva,25,0,0,0
2,Amb,Adams,ifm,3priva,26,0,0,0
2,Amb,Adams,ifm,3priva,27,0,0,0
2,Amb,Adams,ifm,3priva,28,0,0,0
2,Amb,Adams,ifm,3priva,29,0,0,0
2,Amb,Adams,ifm,3priva,30,0,0,0
2,Amb,Adams,ifm,3priva,31,0,0,0
2,Amb,Adams,ifm,4state,1,0,0,0
2,Amb,Adams,ifm,4state,2,0,0,0
2,Amb,Adams,ifm,4state,3,0,0,0
2,Amb,Adams,ifm,4state,4,0,0,0
2,Amb,Adams,ifm,4state,5,0,0,0
2,Amb,Adams,ifm,4state,6,0,0,0
2,Amb,Adams,ifm,4state,7,0,0,0
2,Amb,Adams,ifm,4state,8,0,0,0
2,Amb,Adams,ifm,4state,9,0,0,0
2,Amb,Adams,ifm,4state,10,0,0,0
2,Amb,Adams,ifm,4state,11,0,0,0
2,Amb,Adams,ifm,4state,12,0,0,0
2,Amb,Adams,ifm,4state,13,0,0,0
2,Amb,Adams,ifm,4state,14,0,0,0
2,Amb,Adams,ifm,4state,15,0,0,0
2,Amb,Adams,ifm,4state,16,0,0,0
2,Amb,Adams,ifm,4state,17,0,0,0
2,Amb,Adams,ifm,4state,18,0,0,0
2,Amb,Adams,ifm,4state,19,0,0,0
2,Amb,Adams,ifm,4state,20,0,0,0
2,Amb,Adams,ifm,4state,21,0,0,0
2,Amb,Adams,ifm,4state,22,0,0,0
2,Amb,Adams,ifm,4state,23,0,0,0
2,Amb,Adams,ifm,4state,24,0,0,0
2,Amb,Adams,ifm,4state,25,0,0,0
2,Amb,Adams,ifm,4state,26,0,0,0
2,Amb,Adams,ifm,4state,27,0,0,0
2,Amb,Adams,ifm,4state,28,0,0,0
2,Amb,Adams,ifm,4state,29,0,0,0
2,Amb,Adams,ifm,4state,30,0,0,0
2,Amb,Adams,ifm,4state,31,0,0,0
2,Amb,Adams,ifm,5prseq,1,0,0,0
2,Amb,Adams,ifm,5prseq,2,0,0,0
2,Amb,Adams,ifm,5prseq,3,0,0,0
2,Amb,Adams,ifm,5prseq,4,0,0,0
2,Amb,Adams,ifm,5prseq,5,0,0,0
2,Amb,Adams,ifm,5prseq,6,0,0,0
2,Amb,Adams,ifm,5prseq,7,0,0,0
2,Amb,Adams,ifm,5prseq,8,0,0,0
2,Amb,Adams,ifm,5prseq,9,0,0,0
2,Amb,Adams,ifm,5prseq,10,0,0,0
2,Amb,Adams,ifm,5prseq,11,0,0,0
2,Amb,Adams,ifm,5prseq,12,0,0,0
2,Amb,Adams,ifm,5prseq,13,0,0,0
2,Amb,Adams,ifm,5prseq,14,0,0,0
2,Amb,Adams,ifm,5prseq,15,0,0,0
2,Amb,Adams,ifm,5prseq,16,0,0,0
2,Amb,Adams,ifm,5prseq,17,0,0,0
2,Amb,Adams,ifm,5prseq,18,0,0,0
2,Amb,Adams,ifm,5prseq,19,0,0,0
2,Amb,Adams,ifm,5prseq,20,0,0,0
2,Amb,Adams,ifm,5prseq,21,0,0,0
2,Amb,Adams,ifm,5prseq,22,0,0,0
2,Amb,Adams,ifm,5prseq,23,0,0,0
2,Amb,Adams,ifm,5prseq,24,0,0,0
